dataset,image_id,path,reason,detail,source_split
eyeq,33838_right,data/raw/eyeq/images/33838_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33838_right.jpeg,train
eyeq,33849_left,data/raw/eyeq/images/33849_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33849_left.jpeg,train
eyeq,33849_right,data/raw/eyeq/images/33849_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33849_right.jpeg,train
eyeq,33853_left,data/raw/eyeq/images/33853_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33853_left.jpeg,train
eyeq,33853_right,data/raw/eyeq/images/33853_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33853_right.jpeg,train
eyeq,33855_left,data/raw/eyeq/images/33855_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33855_left.jpeg,train
eyeq,33855_right,data/raw/eyeq/images/33855_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33855_right.jpeg,train
eyeq,33860_left,data/raw/eyeq/images/33860_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33860_left.jpeg,train
eyeq,33860_right,data/raw/eyeq/images/33860_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33860_right.jpeg,train
eyeq,33869_left,data/raw/eyeq/images/33869_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33869_left.jpeg,train
eyeq,33869_right,data/raw/eyeq/images/33869_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33869_right.jpeg,train
eyeq,3387_left,data/raw/eyeq/images/3387_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3387_left.jpeg,train
eyeq,33883_right,data/raw/eyeq/images/33883_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33883_right.jpeg,train
eyeq,33885_left,data/raw/eyeq/images/33885_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33885_left.jpeg,train
eyeq,33889_right,data/raw/eyeq/images/33889_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33889_right.jpeg,train
eyeq,33895_left,data/raw/eyeq/images/33895_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33895_left.jpeg,train
eyeq,33901_left,data/raw/eyeq/images/33901_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33901_left.jpeg,train
eyeq,33901_right,data/raw/eyeq/images/33901_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33901_right.jpeg,train
eyeq,33902_right,data/raw/eyeq/images/33902_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33902_right.jpeg,train
eyeq,33907_left,data/raw/eyeq/images/33907_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33907_left.jpeg,train
eyeq,33907_right,data/raw/eyeq/images/33907_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33907_right.jpeg,train
eyeq,3391_left,data/raw/eyeq/images/3391_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3391_left.jpeg,train
eyeq,33912_left,data/raw/eyeq/images/33912_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33912_left.jpeg,train
eyeq,33915_left,data/raw/eyeq/images/33915_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33915_left.jpeg,train
eyeq,33915_right,data/raw/eyeq/images/33915_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33915_right.jpeg,train
eyeq,33919_left,data/raw/eyeq/images/33919_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33919_left.jpeg,train
eyeq,33919_right,data/raw/eyeq/images/33919_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33919_right.jpeg,train
eyeq,33921_left,data/raw/eyeq/images/33921_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33921_left.jpeg,train
eyeq,33932_left,data/raw/eyeq/images/33932_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33932_left.jpeg,train
eyeq,33935_right,data/raw/eyeq/images/33935_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33935_right.jpeg,train
eyeq,33936_right,data/raw/eyeq/images/33936_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33936_right.jpeg,train
eyeq,33938_left,data/raw/eyeq/images/33938_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33938_left.jpeg,train
eyeq,33941_right,data/raw/eyeq/images/33941_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33941_right.jpeg,train
eyeq,33943_left,data/raw/eyeq/images/33943_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33943_left.jpeg,train
eyeq,33953_left,data/raw/eyeq/images/33953_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33953_left.jpeg,train
eyeq,33953_right,data/raw/eyeq/images/33953_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33953_right.jpeg,train
eyeq,33955_right,data/raw/eyeq/images/33955_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33955_right.jpeg,train
eyeq,33959_right,data/raw/eyeq/images/33959_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33959_right.jpeg,train
eyeq,33963_left,data/raw/eyeq/images/33963_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33963_left.jpeg,train
eyeq,33966_right,data/raw/eyeq/images/33966_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33966_right.jpeg,train
eyeq,33971_left,data/raw/eyeq/images/33971_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33971_left.jpeg,train
eyeq,33971_right,data/raw/eyeq/images/33971_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33971_right.jpeg,train
eyeq,33973_right,data/raw/eyeq/images/33973_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33973_right.jpeg,train
eyeq,33974_left,data/raw/eyeq/images/33974_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33974_left.jpeg,train
eyeq,33974_right,data/raw/eyeq/images/33974_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33974_right.jpeg,train
eyeq,33983_left,data/raw/eyeq/images/33983_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33983_left.jpeg,train
eyeq,33983_right,data/raw/eyeq/images/33983_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33983_right.jpeg,train
eyeq,33990_left,data/raw/eyeq/images/33990_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33990_left.jpeg,train
eyeq,33990_right,data/raw/eyeq/images/33990_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33990_right.jpeg,train
eyeq,33991_left,data/raw/eyeq/images/33991_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33991_left.jpeg,train
eyeq,33991_right,data/raw/eyeq/images/33991_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33991_right.jpeg,train
eyeq,33995_left,data/raw/eyeq/images/33995_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33995_left.jpeg,train
eyeq,33995_right,data/raw/eyeq/images/33995_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33995_right.jpeg,train
eyeq,34003_right,data/raw/eyeq/images/34003_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34003_right.jpeg,train
eyeq,34004_right,data/raw/eyeq/images/34004_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34004_right.jpeg,train
eyeq,3401_left,data/raw/eyeq/images/3401_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3401_left.jpeg,train
eyeq,3401_right,data/raw/eyeq/images/3401_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3401_right.jpeg,train
eyeq,34011_left,data/raw/eyeq/images/34011_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34011_left.jpeg,train
eyeq,34011_right,data/raw/eyeq/images/34011_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34011_right.jpeg,train
eyeq,34023_left,data/raw/eyeq/images/34023_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34023_left.jpeg,train
eyeq,34023_right,data/raw/eyeq/images/34023_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34023_right.jpeg,train
eyeq,34024_right,data/raw/eyeq/images/34024_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34024_right.jpeg,train
eyeq,34029_left,data/raw/eyeq/images/34029_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34029_left.jpeg,train
eyeq,34029_right,data/raw/eyeq/images/34029_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34029_right.jpeg,train
eyeq,34043_right,data/raw/eyeq/images/34043_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34043_right.jpeg,train
eyeq,34046_right,data/raw/eyeq/images/34046_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34046_right.jpeg,train
eyeq,34049_left,data/raw/eyeq/images/34049_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34049_left.jpeg,train
eyeq,3405_left,data/raw/eyeq/images/3405_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3405_left.jpeg,train
eyeq,34050_left,data/raw/eyeq/images/34050_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34050_left.jpeg,train
eyeq,34050_right,data/raw/eyeq/images/34050_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34050_right.jpeg,train
eyeq,34057_right,data/raw/eyeq/images/34057_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34057_right.jpeg,train
eyeq,34058_left,data/raw/eyeq/images/34058_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34058_left.jpeg,train
eyeq,34058_right,data/raw/eyeq/images/34058_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34058_right.jpeg,train
eyeq,34061_left,data/raw/eyeq/images/34061_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34061_left.jpeg,train
eyeq,34061_right,data/raw/eyeq/images/34061_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34061_right.jpeg,train
eyeq,34063_right,data/raw/eyeq/images/34063_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34063_right.jpeg,train
eyeq,34069_right,data/raw/eyeq/images/34069_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34069_right.jpeg,train
eyeq,34072_right,data/raw/eyeq/images/34072_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34072_right.jpeg,train
eyeq,34075_left,data/raw/eyeq/images/34075_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34075_left.jpeg,train
eyeq,34075_right,data/raw/eyeq/images/34075_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34075_right.jpeg,train
eyeq,34078_left,data/raw/eyeq/images/34078_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34078_left.jpeg,train
eyeq,34078_right,data/raw/eyeq/images/34078_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34078_right.jpeg,train
eyeq,3408_right,data/raw/eyeq/images/3408_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3408_right.jpeg,train
eyeq,34084_left,data/raw/eyeq/images/34084_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34084_left.jpeg,train
eyeq,34084_right,data/raw/eyeq/images/34084_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34084_right.jpeg,train
eyeq,34095_left,data/raw/eyeq/images/34095_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34095_left.jpeg,train
eyeq,34095_right,data/raw/eyeq/images/34095_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34095_right.jpeg,train
eyeq,34096_right,data/raw/eyeq/images/34096_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34096_right.jpeg,train
eyeq,34097_left,data/raw/eyeq/images/34097_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34097_left.jpeg,train
eyeq,34098_left,data/raw/eyeq/images/34098_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34098_left.jpeg,train
eyeq,34105_left,data/raw/eyeq/images/34105_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34105_left.jpeg,train
eyeq,34111_left,data/raw/eyeq/images/34111_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34111_left.jpeg,train
eyeq,34111_right,data/raw/eyeq/images/34111_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34111_right.jpeg,train
eyeq,34113_left,data/raw/eyeq/images/34113_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34113_left.jpeg,train
eyeq,34113_right,data/raw/eyeq/images/34113_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34113_right.jpeg,train
eyeq,34117_left,data/raw/eyeq/images/34117_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34117_left.jpeg,train
eyeq,34120_left,data/raw/eyeq/images/34120_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34120_left.jpeg,train
eyeq,34128_left,data/raw/eyeq/images/34128_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34128_left.jpeg,train
eyeq,34128_right,data/raw/eyeq/images/34128_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34128_right.jpeg,train
eyeq,34138_right,data/raw/eyeq/images/34138_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34138_right.jpeg,train
eyeq,34147_left,data/raw/eyeq/images/34147_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34147_left.jpeg,train
eyeq,34152_left,data/raw/eyeq/images/34152_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34152_left.jpeg,train
eyeq,3417_left,data/raw/eyeq/images/3417_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3417_left.jpeg,train
eyeq,3417_right,data/raw/eyeq/images/3417_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3417_right.jpeg,train
eyeq,34170_right,data/raw/eyeq/images/34170_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34170_right.jpeg,train
eyeq,34173_left,data/raw/eyeq/images/34173_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34173_left.jpeg,train
eyeq,34186_right,data/raw/eyeq/images/34186_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34186_right.jpeg,train
eyeq,34203_left,data/raw/eyeq/images/34203_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34203_left.jpeg,train
eyeq,34203_right,data/raw/eyeq/images/34203_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34203_right.jpeg,train
eyeq,34207_right,data/raw/eyeq/images/34207_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34207_right.jpeg,train
eyeq,34221_right,data/raw/eyeq/images/34221_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34221_right.jpeg,train
eyeq,34222_left,data/raw/eyeq/images/34222_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34222_left.jpeg,train
eyeq,34223_left,data/raw/eyeq/images/34223_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34223_left.jpeg,train
eyeq,34223_right,data/raw/eyeq/images/34223_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34223_right.jpeg,train
eyeq,34234_left,data/raw/eyeq/images/34234_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34234_left.jpeg,train
eyeq,34234_right,data/raw/eyeq/images/34234_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34234_right.jpeg,train
eyeq,34236_left,data/raw/eyeq/images/34236_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34236_left.jpeg,train
eyeq,34242_right,data/raw/eyeq/images/34242_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34242_right.jpeg,train
eyeq,34245_left,data/raw/eyeq/images/34245_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34245_left.jpeg,train
eyeq,34245_right,data/raw/eyeq/images/34245_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34245_right.jpeg,train
eyeq,34252_left,data/raw/eyeq/images/34252_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34252_left.jpeg,train
eyeq,34252_right,data/raw/eyeq/images/34252_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34252_right.jpeg,train
eyeq,34256_left,data/raw/eyeq/images/34256_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34256_left.jpeg,train
eyeq,34265_left,data/raw/eyeq/images/34265_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34265_left.jpeg,train
eyeq,34267_right,data/raw/eyeq/images/34267_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34267_right.jpeg,train
eyeq,34274_right,data/raw/eyeq/images/34274_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34274_right.jpeg,train
eyeq,34282_left,data/raw/eyeq/images/34282_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34282_left.jpeg,train
eyeq,34283_left,data/raw/eyeq/images/34283_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/34283_left.jpeg,train
